Train_No,Total_Distance,Number_of_Stops,Start_Departure_Minute,End_Arrival_Minute,Journey_Duration_Minutes
74831,185,19,600.0,865.0,265.0
74832,185,19,835.0,1055.0,220.0
74833,313,29,1110.0,60.0,390.0
74834,313,29,170.0,550.0,380.0
74835,471,49,690.0,1355.0,665.0
74836,471,49,315.0,990.0,675.0
74837,348,39,1035.0,230.0,635.0
74838,348,39,255.0,780.0,525.0
74839,208,24,825.0,1110.0,285.0
74840,209,24,30.0,315.0,285.0
74841,302,35,380.0,825.0,445.0
74842,303,35,875.0,1320.0,445.0
74843,208,24,1350.0,210.0,300.0
74844,209,24,255.0,545.0,290.0
74845,211,28,450.0,755.0,305.0
74846,211,28,830.0,1145.0,315.0
74847,211,28,1160.0,20.0,300.0
74848,211,28,95.0,415.0,320.0
74849,48,8,525.0,600.0,75.0
74850,47,8,615.0,685.0,70.0
74851,48,8,785.0,860.0,75.0
74852,47,8,880.0,950.0,70.0
74853,48,8,1015.0,1090.0,75.0
74854,47,8,1105.0,1175.0,70.0
74855,142,14,340.0,495.0,155.0
74856,142,14,1195.0,1380.0,185.0
74857,90,9,450.0,575.0,125.0
74858,90,9,1060.0,1185.0,125.0
74901,115,18,530.0,705.0,175.0
74902,115,18,335.0,515.0,180.0
74903,115,18,1115.0,1285.0,170.0
74904,115,18,1045.0,1235.0,190.0
74906,53,6,495.0,585.0,90.0
74907,53,6,1050.0,1145.0,95.0
74909,152,19,285.0,570.0,285.0
74910,152,19,935.0,1180.0,245.0
74911,42,7,240.0,320.0,80.0
74912,42,7,200.0,275.0,75.0
74913,42,7,475.0,550.0,75.0
74914,42,7,395.0,465.0,70.0
74915,42,7,885.0,955.0,70.0
74916,42,7,990.0,1050.0,60.0
74917,42,7,1055.0,1120.0,65.0
74918,42,7,1135.0,1210.0,75.0
74919,42,7,1220.0,1290.0,70.0
74920,42,7,1280.0,1365.0,85.0
74923,121,18,290.0,515.0,225.0
74924,111,16,700.0,875.0,175.0
74931,117,18,300.0,500.0,200.0
74932,117,15,185.0,360.0,175.0
74933,117,18,400.0,585.0,185.0
74934,117,18,295.0,510.0,215.0
74935,117,18,535.0,755.0,220.0
74936,117,18,800.0,1000.0,200.0
74937,117,18,1055.0,1245.0,190.0
74938,117,18,910.0,1105.0,195.0
74939,117,14,1300.0,35.0,175.0
74940,117,18,1060.0,1240.0,180.0
74941,31,2,430.0,490.0,60.0
74942,31,2,360.0,420.0,60.0
74943,31,2,600.0,660.0,60.0
74944,31,2,530.0,590.0,60.0
74945,31,2,960.0,1020.0,60.0
74946,31,2,890.0,950.0,60.0
74947,31,2,1105.0,1165.0,60.0
74948,31,2,1035.0,1095.0,60.0
74951,87,17,625.0,825.0,200.0
74952,87,17,415.0,610.0,195.0
74953,87,17,1025.0,1210.0,185.0
74954,87,17,840.0,1015.0,175.0
74961,123,20,300.0,500.0,200.0
74962,123,20,525.0,735.0,210.0
74963,123,20,800.0,1010.0,210.0
74964,123,20,1100.0,1305.0,205.0
74965,77,15,325.0,455.0,130.0
74966,77,15,490.0,610.0,120.0
74967,77,15,620.0,750.0,130.0
74968,77,15,760.0,880.0,120.0
74969,77,15,900.0,1030.0,130.0
74970,77,15,1040.0,1175.0,135.0
74971,88,14,520.0,645.0,125.0
74972,88,14,370.0,510.0,140.0
74973,88,14,615.0,755.0,140.0
74974,88,14,655.0,785.0,130.0
74975,88,14,795.0,955.0,160.0
74976,88,14,765.0,895.0,130.0
74977,88,14,1060.0,1195.0,135.0
74978,88,14,900.0,1045.0,145.0
74981,80,13,240.0,360.0,120.0
74982,80,13,630.0,750.0,120.0
74983,80,13,770.0,885.0,115.0
74984,80,13,1205.0,1320.0,115.0
74985,122,19,430.0,615.0,185.0
74986,122,18,180.0,345.0,165.0
74987,122,14,1280.0,1435.0,155.0
74988,122,19,970.0,1170.0,200.0
74991,215,23,860.0,1190.0,330.0
74992,215,23,360.0,790.0,430.0
74993,41,7,745.0,815.0,70.0
74994,41,7,630.0,685.0,55.0
75002,220,36,160.0,535.0,375.0
75003,112,22,590.0,775.0,185.0
75004,112,22,795.0,1015.0,220.0
75005,221,36,1065.0,45.0,420.0
75007,220,24,960.0,1320.0,360.0
75008,220,24,500.0,890.0,390.0
75009,127,22,660.0,860.0,200.0
75010,98,18,890.0,1030.0,140.0
75011,138,24,1080.0,1330.0,250.0
75012,166,27,310.0,615.0,305.0
75013,81,19,375.0,555.0,180.0
75014,81,19,585.0,775.0,190.0
75015,81,19,830.0,1035.0,205.0
75016,81,19,1120.0,1305.0,185.0
75101,136,22,285.0,500.0,215.0
75102,136,22,1060.0,1290.0,230.0
75103,126,20,805.0,1000.0,195.0
75104,117,20,540.0,785.0,245.0
75105,214,37,805.0,1225.0,420.0
75106,214,37,345.0,750.0,405.0
75107,118,22,1000.0,1225.0,225.0
75109,88,14,805.0,955.0,150.0
75111,154,25,485.0,800.0,315.0
75112,156,25,815.0,1150.0,335.0
75113,156,24,335.0,625.0,290.0
75114,156,24,830.0,1195.0,365.0
75115,203,30,255.0,620.0,365.0
75116,203,30,1050.0,25.0,415.0
75201,53,13,440.0,535.0,95.0
75202,53,12,565.0,690.0,125.0
75207,169,23,285.0,660.0,375.0
75208,169,22,720.0,1060.0,340.0
75209,105,16,825.0,1095.0,270.0
75210,105,16,1275.0,60.0,225.0
75211,111,19,1170.0,1420.0,250.0
75212,111,19,200.0,475.0,275.0
75213,29,5,1435.0,90.0,95.0
75214,29,5,165.0,225.0,60.0
75221,53,12,900.0,1065.0,165.0
75222,53,13,1095.0,1220.0,125.0
75225,187,23,220.0,615.0,395.0
75226,187,23,1050.0,1410.0,360.0
75227,187,29,1031.0,1410.0,379.0
75228,150,16,245.0,545.0,300.0
75229,150,16,615.0,915.0,300.0
75230,187,31,570.0,965.0,395.0
75231,129,18,575.0,830.0,255.0
75232,129,20,935.0,1260.0,325.0
75233,82,9,645.0,795.0,150.0
75234,82,9,835.0,990.0,155.0
75235,87,13,1025.0,1180.0,155.0
75236,87,13,340.0,560.0,220.0
75237,159,20,1315.0,105.0,230.0
75238,159,19,180.0,460.0,280.0
75253,37,8,515.0,590.0,75.0
75254,37,8,485.0,580.0,95.0
75255,132,14,710.0,960.0,250.0
75256,132,14,1005.0,1260.0,255.0
75271,97,17,450.0,630.0,180.0
75272,97,17,660.0,825.0,165.0
75273,97,17,855.0,1035.0,180.0
75274,97,17,1065.0,1245.0,180.0
75279,54,7,1345.0,1425.0,80.0
75280,54,5,315.0,477.0,162.0
75707,217,28,375.0,725.0,350.0
75708,217,28,1020.0,1365.0,345.0
75713,181,20,945.0,1245.0,300.0
75714,181,20,390.0,690.0,300.0
75715,210,30,300.0,675.0,375.0
75716,210,30,750.0,1150.0,400.0
75717,183,29,975.0,1320.0,345.0
75718,183,29,300.0,665.0,365.0
75719,251,45,525.0,945.0,420.0
75720,251,44,615.0,1035.0,420.0
75721,63,12,1035.0,1160.0,125.0
75722,64,12,465.0,600.0,135.0
75723,208,19,315.0,565.0,250.0
75724,208,19,1020.0,1285.0,265.0
75727,100,8,585.0,730.0,145.0
75728,100,7,800.0,960.0,160.0
75729,167,16,990.0,1260.0,270.0
75730,166,16,360.0,625.0,265.0
75733,33,8,500.0,590.0,90.0
75734,33,8,390.0,475.0,85.0
75735,33,8,735.0,825.0,90.0
75736,33,8,620.0,710.0,90.0
75737,33,8,975.0,1065.0,90.0
75738,33,8,855.0,945.0,90.0
75739,33,8,1225.0,1315.0,90.0
75740,33,8,1110.0,1195.0,85.0
75743,204,33,1095.0,10.0,355.0
75744,204,33,240.0,605.0,365.0
75745,107,19,690.0,865.0,175.0
75746,108,19,920.0,1100.0,180.0
75747,40,11,1275.0,1365.0,90.0
75748,40,11,225.0,305.0,80.0
75749,61,15,500.0,645.0,145.0
75750,61,15,900.0,1030.0,130.0
75901,54,4,300.0,390.0,90.0
75902,101,14,420.0,615.0,195.0
75903,101,14,1065.0,1260.0,195.0
75904,54,4,1280.0,1355.0,75.0
75905,47,4,320.0,400.0,80.0
75906,101,14,425.0,620.0,195.0
75907,101,14,1065.0,1270.0,205.0
75908,47,4,1290.0,1365.0,75.0
75911,40,8,395.0,480.0,85.0
75912,39,8,500.0,585.0,85.0
76501,17,2,395.0,425.0,30.0
76502,17,2,360.0,390.0,30.0
76503,17,2,790.0,820.0,30.0
76504,17,2,825.0,870.0,45.0
76505,81,12,1075.0,1215.0,140.0
76506,81,10,435.0,580.0,145.0
76507,64,10,700.0,785.0,85.0
76508,68,11,930.0,1055.0,125.0
76523,62,9,895.0,990.0,95.0
76524,61,9,1070.0,1160.0,90.0
76525,201,31,975.0,1260.0,285.0
76526,201,31,360.0,665.0,305.0
76551,157,22,510.0,780.0,270.0
76552,157,22,825.0,1080.0,255.0
76553,150,15,1110.0,1300.0,190.0
76554,150,15,300.0,490.0,190.0
76800,26,9,715.0,770.0,55.0
76803,26,9,345.0,400.0,55.0
76804,26,9,1010.0,1065.0,55.0
76805,93,12,390.0,550.0,160.0
76806,93,12,1050.0,1200.0,150.0
76807,150,14,605.0,800.0,195.0
76808,150,14,840.0,1035.0,195.0
76812,94,19,360.0,555.0,195.0
76813,28,4,570.0,635.0,65.0
76814,10,2,650.0,675.0,25.0
76815,94,19,1070.0,1250.0,180.0
76817,10,2,685.0,710.0,25.0
76818,27,6,960.0,1050.0,90.0
76820,49,8,70.0,150.0,80.0
76821,49,9,400.0,490.0,90.0
76822,49,9,510.0,590.0,80.0
76823,49,9,340.0,425.0,85.0
76824,49,9,730.0,810.0,80.0
76825,70,16,1080.0,1190.0,110.0
76826,70,16,675.0,790.0,115.0
76827,49,9,845.0,935.0,90.0
76828,49,9,1230.0,1315.0,85.0
76829,49,9,1195.0,1280.0,85.0
76830,89,10,410.0,550.0,140.0
76831,89,10,1095.0,1220.0,125.0
76833,75,15,575.0,695.0,120.0
76834,75,15,930.0,1055.0,125.0
76835,75,18,1095.0,1225.0,130.0
76836,75,18,420.0,555.0,135.0
76837,127,11,1080.0,1295.0,215.0
76838,127,11,400.0,575.0,175.0
76839,89,10,945.0,1075.0,130.0
76840,89,10,590.0,710.0,120.0
76841,180,26,375.0,660.0,285.0
76842,180,27,940.0,1230.0,290.0
76845,122,23,360.0,540.0,180.0
76846,122,23,1095.0,1300.0,205.0
76847,139,17,360.0,545.0,185.0
76848,139,17,1120.0,1320.0,200.0
76849,139,17,820.0,1010.0,190.0
76850,139,17,590.0,770.0,180.0
76851,145,26,395.0,700.0,305.0
76852,145,25,990.0,1250.0,260.0
76853,134,25,910.0,1170.0,260.0
76854,134,25,610.0,850.0,240.0
77201,44,4,170.0,235.0,65.0
77202,94,15,270.0,445.0,175.0
77203,94,21,470.0,675.0,205.0
77204,94,21,945.0,1135.0,190.0
77205,30,8,955.0,1025.0,70.0
77206,109,20,1275.0,75.0,240.0
77207,81,14,215.0,355.0,140.0
77208,80,12,175.0,350.0,175.0
77209,36,8,530.0,595.0,65.0
77211,36,8,775.0,830.0,55.0
77212,81,18,435.0,585.0,150.0
77213,44,11,845.0,930.0,85.0
77214,44,11,685.0,770.0,85.0
77215,81,18,970.0,1120.0,150.0
77216,36,8,870.0,935.0,65.0
77218,81,18,1040.0,1205.0,165.0
77219,36,8,1235.0,1320.0,85.0
77220,36,7,1160.0,1225.0,65.0
77221,32,6,375.0,435.0,60.0
77222,59,12,445.0,545.0,100.0
77223,59,12,555.0,655.0,100.0
77224,59,12,665.0,770.0,105.0
77225,33,8,780.0,840.0,60.0
77226,33,8,855.0,915.0,60.0
77227,33,8,925.0,985.0,60.0
77228,33,8,995.0,1055.0,60.0
77229,59,12,1065.0,1190.0,125.0
77230,32,6,1210.0,1295.0,85.0
77231,109,24,435.0,650.0,215.0
77232,65,14,325.0,465.0,140.0
77233,29,6,680.0,740.0,60.0
77234,36,8,615.0,680.0,65.0
77235,36,8,960.0,1025.0,65.0
77237,70,18,450.0,595.0,145.0
77238,68,18,735.0,875.0,140.0
77239,47,10,950.0,1045.0,95.0
77240,46,12,1105.0,1190.0,85.0
77241,99,21,1185.0,1385.0,200.0
77242,68,15,265.0,430.0,165.0
77243,49,12,1035.0,1180.0,145.0
77244,46,9,1305.0,1395.0,90.0
77245,25,5,1270.0,1315.0,45.0
77246,33,7,1360.0,1420.0,60.0
77247,33,6,240.0,300.0,60.0
77248,169,23,310.0,585.0,275.0
77249,143,19,605.0,820.0,215.0
77250,25,5,840.0,885.0,45.0
77251,141,14,480.0,705.0,225.0
77252,144,14,915.0,1135.0,220.0
77253,145,13,730.0,1005.0,275.0
77254,146,14,600.0,830.0,230.0
77255,142,14,480.0,670.0,190.0
77256,144,14,690.0,870.0,180.0
77257,83,5,1080.0,1320.0,240.0
77258,83,5,1150.0,1360.0,210.0
77259,148,8,285.0,475.0,190.0
77260,148,8,875.0,1170.0,295.0
77261,81,18,510.0,695.0,185.0
77262,81,18,710.0,850.0,140.0
77263,44,9,1020.0,1105.0,85.0
77264,94,19,1120.0,1320.0,200.0
77265,76,11,260.0,405.0,145.0
77266,46,12,450.0,530.0,80.0
77267,65,13,940.0,1055.0,115.0
77268,44,9,1140.0,1230.0,90.0
77269,81,18,1300.0,10.0,150.0
77270,81,18,270.0,435.0,165.0
77271,44,12,570.0,690.0,120.0
77272,44,12,720.0,840.0,120.0
77273,47,3,405.0,475.0,70.0
77274,47,3,875.0,990.0,115.0
77281,31,8,585.0,635.0,50.0
77282,25,5,640.0,710.0,70.0
77283,32,6,730.0,795.0,65.0
77284,32,6,950.0,1010.0,60.0
77285,25,5,1020.0,1075.0,55.0
77286,31,8,1080.0,1140.0,60.0
77287,31,8,1165.0,1215.0,50.0
77288,25,5,1220.0,1260.0,40.0
77289,32,6,1270.0,1335.0,65.0
77290,25,5,915.0,960.0,45.0
77291,177,23,825.0,1135.0,310.0
77292,178,25,480.0,770.0,290.0
77293,70,17,885.0,1030.0,145.0
77294,98,25,480.0,705.0,225.0
77295,171,36,760.0,1155.0,395.0
77297,130,17,1070.0,1305.0,235.0
77298,272,45,330.0,880.0,550.0
77401,161,12,360.0,600.0,240.0
77402,161,12,720.0,950.0,230.0
77403,161,12,960.0,1195.0,235.0
77404,161,12,1205.0,1430.0,225.0
77405,14,3,610.0,655.0,45.0
77406,14,3,665.0,710.0,45.0
77414,121,13,280.0,450.0,170.0
77415,122,15,490.0,660.0,170.0
77416,49,9,720.0,805.0,85.0
77417,50,9,845.0,925.0,80.0
77418,197,22,945.0,1260.0,315.0
77419,197,21,390.0,695.0,305.0
77601,26,14,245.0,325.0,80.0
77602,39,23,335.0,445.0,110.0
77603,40,17,370.0,455.0,85.0
77604,25,20,475.0,535.0,60.0
77605,27,21,390.0,460.0,70.0
77606,40,17,525.0,600.0,75.0
77607,26,14,610.0,675.0,65.0
77608,26,14,695.0,755.0,60.0
77609,53,26,610.0,745.0,135.0
77610,40,17,795.0,880.0,85.0
77611,13,11,770.0,805.0,35.0
77612,13,11,930.0,975.0,45.0
77613,40,17,890.0,960.0,70.0
77614,40,17,1015.0,1097.0,82.0
77615,26,14,1005.0,1075.0,70.0
77616,26,14,1130.0,1225.0,95.0
77617,40,17,1102.0,1175.0,73.0
77618,40,17,1195.0,1280.0,85.0
77619,26,14,1245.0,1315.0,70.0
77622,52,7,40.0,120.0,80.0
77623,52,7,300.0,385.0,85.0
77630,27,14,250.0,310.0,60.0
77631,13,4,540.0,565.0,25.0
77632,13,4,730.0,755.0,25.0
77633,13,4,880.0,898.0,18.0
77634,13,4,1015.0,1035.0,20.0
77635,13,4,1125.0,1160.0,35.0
77638,13,4,1245.0,1265.0,20.0
77640,13,4,367.0,386.0,19.0
77641,13,4,570.0,588.0,18.0
77642,13,4,835.0,855.0,20.0
77643,13,4,925.0,945.0,20.0
77645,27,14,1040.0,1097.0,57.0
77647,13,4,1200.0,1240.0,40.0
77649,27,14,1400.0,10.0,50.0
77651,108,8,375.0,600.0,225.0
77652,108,8,630.0,855.0,225.0
77653,52,4,810.0,900.0,90.0
77654,52,4,915.0,1005.0,90.0
77655,108,8,885.0,1110.0,225.0
77656,108,8,1140.0,1365.0,225.0
77657,253,19,345.0,750.0,405.0
77658,253,19,820.0,1260.0,440.0
77671,105,17,1310.0,10.0,140.0
77672,105,21,405.0,550.0,145.0
77673,154,18,1020.0,1275.0,255.0
77674,154,18,560.0,805.0,245.0
77675,154,17,1155.0,1375.0,220.0
77676,59,6,1405.0,170.0,205.0
77677,59,6,255.0,330.0,75.0
77678,154,17,340.0,560.0,220.0
77679,39,23,515.0,625.0,110.0
77680,39,23,635.0,710.0,75.0
77681,39,23,795.0,885.0,90.0
77682,39,23,1010.0,1085.0,75.0
77683,151,14,345.0,570.0,225.0
77684,151,14,1065.0,1260.0,195.0
77689,57,5,890.0,990.0,100.0
77690,57,5,775.0,870.0,95.0
77691,151,14,875.0,1035.0,160.0
77693,237,22,380.0,745.0,365.0
77694,237,21,1020.0,1380.0,360.0
77695,129,14,375.0,615.0,240.0
77696,129,14,1060.0,1330.0,270.0
78009,55,8,1335.0,1420.0,85.0
78010,55,8,195.0,280.0,85.0
78011,55,8,395.0,475.0,80.0
78012,72,11,485.0,595.0,110.0
78013,69,10,610.0,705.0,95.0
78014,17,5,765.0,812.0,47.0
78015,17,5,707.0,755.0,48.0
78016,69,10,814.0,910.0,96.0
78017,69,10,920.0,1020.0,100.0
78018,17,5,1085.0,1140.0,55.0
78019,17,5,1022.0,1075.0,53.0
78020,51,7,1143.0,1220.0,77.0
78031,116,9,360.0,625.0,265.0
78032,116,9,640.0,905.0,265.0
78033,147,19,915.0,1125.0,210.0
78034,147,19,1140.0,1360.0,220.0
78051,113,26,244.0,415.0,171.0
78052,113,26,300.0,465.0,165.0
78053,113,26,484.0,650.0,166.0
78054,113,26,530.0,700.0,170.0
78055,113,26,744.0,915.0,171.0
78056,113,26,800.0,965.0,165.0
78057,40,8,1010.0,1070.0,60.0
78058,40,8,945.0,1000.0,55.0
78059,113,26,1024.0,1195.0,171.0
78060,113,26,1080.0,1244.0,164.0
78061,113,26,1264.0,1425.0,161.0
78101,96,15,310.0,435.0,125.0
78102,96,15,1035.0,1165.0,130.0
78103,150,23,440.0,675.0,235.0
78104,150,23,700.0,965.0,265.0
78502,27,8,590.0,650.0,60.0
78503,165,28,1055.0,1310.0,255.0
78504,165,28,345.0,565.0,220.0
78505,73,10,1325.0,1425.0,100.0
78511,16,4,365.0,405.0,40.0
78512,16,4,410.0,450.0,40.0
78513,16,4,460.0,500.0,40.0
78514,16,4,505.0,545.0,40.0
78515,16,4,630.0,670.0,40.0
78516,16,4,680.0,720.0,40.0
78517,16,4,930.0,970.0,40.0
78518,16,4,980.0,1020.0,40.0
78519,16,4,1030.0,1070.0,40.0
78520,16,4,1080.0,1120.0,40.0
78531,60,10,510.0,595.0,85.0
78534,142,18,1225.0,1410.0,185.0
78801,89,16,270.0,420.0,150.0
78802,87,16,470.0,610.0,140.0
78803,89,16,540.0,695.0,155.0
78804,87,16,705.0,845.0,140.0
78805,89,16,885.0,1025.0,140.0
78806,87,16,1050.0,1205.0,155.0
78807,60,12,1110.0,1215.0,105.0
78808,58,12,1230.0,1325.0,95.0
78809,89,16,1350.0,50.0,140.0
78810,87,16,330.0,470.0,140.0
78811,47,9,255.0,335.0,80.0
78812,46,9,355.0,435.0,80.0
78813,47,9,635.0,715.0,80.0
78814,46,9,735.0,815.0,80.0
78815,149,19,560.0,785.0,225.0
78816,129,18,350.0,545.0,195.0
78817,89,10,1260.0,1385.0,125.0
78818,104,11,795.0,950.0,155.0
78819,249,28,1000.0,20.0,460.0
78820,249,28,620.0,975.0,355.0
78821,89,16,735.0,900.0,165.0
78822,87,16,930.0,1085.0,155.0
78824,89,10,960.0,1080.0,120.0
78825,87,10,1090.0,1210.0,120.0
78826,87,10,420.0,540.0,120.0
78827,89,10,550.0,670.0,120.0
79301,242,26,1110.0,55.0,385.0
79302,242,26,155.0,580.0,425.0
79303,188,19,585.0,840.0,255.0
79304,188,18,850.0,1090.0,240.0
79305,139,20,465.0,695.0,230.0
79306,139,20,780.0,1000.0,220.0
79307,21,6,1010.0,1070.0,60.0
79308,21,6,1080.0,1135.0,55.0
79309,139,20,1150.0,1390.0,240.0
79310,139,20,360.0,590.0,230.0
79311,21,6,610.0,665.0,55.0
79312,21,6,675.0,730.0,55.0
79313,139,20,840.0,1085.0,245.0
79314,139,20,600.0,830.0,230.0
79315,21,6,1265.0,1320.0,55.0
79316,21,6,1330.0,1385.0,55.0
79317,139,20,330.0,565.0,235.0
79318,139,20,1100.0,1320.0,220.0
79319,21,6,880.0,935.0,55.0
79320,21,6,800.0,855.0,55.0
79321,21,6,1080.0,1135.0,55.0
79322,21,6,1010.0,1065.0,55.0
79323,21,6,1220.0,1275.0,55.0
79324,21,6,1150.0,1205.0,55.0
79325,21,6,1365.0,1420.0,55.0
79326,21,6,1295.0,1350.0,55.0
79413,51,13,815.0,920.0,105.0
79414,51,13,810.0,900.0,90.0
79415,51,13,675.0,780.0,105.0
79416,51,13,670.0,760.0,90.0
79417,51,13,425.0,525.0,100.0
79418,51,13,410.0,510.0,100.0
79419,51,13,1080.0,1180.0,100.0
79420,51,13,1065.0,1165.0,100.0
79421,51,13,300.0,400.0,100.0
79422,51,13,545.0,645.0,100.0
79423,51,13,935.0,1040.0,105.0
79424,51,13,1195.0,1295.0,100.0
79425,51,13,560.0,660.0,100.0
79426,51,13,930.0,1020.0,90.0
79427,51,13,1210.0,1310.0,100.0
79428,51,13,285.0,385.0,100.0
79429,63,5,1355.0,30.0,115.0
79430,63,5,110.0,200.0,90.0
79431,68,10,915.0,1015.0,100.0
79432,68,10,475.0,610.0,135.0
79433,109,15,1130.0,1315.0,185.0
79434,109,15,360.0,535.0,175.0
79435,109,15,625.0,805.0,180.0
79436,109,15,830.0,1000.0,170.0
79437,118,17,1035.0,1230.0,195.0
79438,117,17,300.0,470.0,170.0
79441,28,5,430.0,475.0,45.0
79442,28,5,490.0,535.0,45.0
79443,28,5,570.0,620.0,50.0
79444,28,5,785.0,830.0,45.0
79445,98,14,995.0,1210.0,215.0
79446,28,5,1050.0,1095.0,45.0
79447,28,5,1160.0,1205.0,45.0
79448,28,6,1220.0,1265.0,45.0
79449,47,7,630.0,720.0,90.0
79450,47,7,735.0,825.0,90.0
79451,28,5,1320.0,1365.0,45.0
79452,28,5,360.0,405.0,45.0
79453,28,5,730.0,775.0,45.0
79454,98,16,430.0,670.0,240.0
79455,105,19,695.0,865.0,170.0
79456,105,19,935.0,1110.0,175.0
79457,36,2,500.0,560.0,60.0
79458,36,2,570.0,630.0,60.0
79459,36,2,1065.0,1125.0,60.0
79460,36,2,1140.0,1200.0,60.0
79481,39,2,500.0,615.0,115.0
79482,39,2,625.0,730.0,105.0
79483,39,2,980.0,1085.0,105.0
79484,39,2,1090.0,1200.0,110.0
79485,1,2,390.0,500.0,110.0
79486,1,2,575.0,685.0,110.0
79487,1,2,740.0,850.0,110.0
79488,1,2,860.0,970.0,110.0
79489,1,2,980.0,1090.0,110.0
79490,1,2,1100.0,1210.0,110.0
82355,1712,7,780.0,965.0,1625.0
82601,649,11,1310.0,645.0,775.0
82606,649,15,930.0,210.0,720.0
82631,695,13,1200.0,525.0,765.0
82635,849,18,1350.0,870.0,960.0
82651,3211,22,690.0,1225.0,3415.0
82652,3212,22,340.0,900.0,3440.0
82653,2440,22,690.0,395.0,2585.0
82654,2440,18,1335.0,1085.0,2630.0
82665,668,15,1215.0,144.0,369.0
82666,663,15,1245.0,173.0,368.0
90540,60,2,747.0,850.0,103.0
90981,59,2,1180.0,1266.0,86.0
91392,10,2,728.0,749.0,21.0
91393,10,2,755.0,775.0,20.0
91394,10,2,830.0,850.0,20.0
91395,10,2,856.0,876.0,20.0
91396,10,2,1218.0,1239.0,21.0
91491,10,2,1245.0,1265.0,20.0
93001,63,2,300.0,375.0,75.0
93002,101,2,340.0,454.0,114.0
93003,63,2,335.0,413.0,78.0
93004,63,2,425.0,505.0,80.0
93005,123,2,298.0,450.0,152.0
93006,123,2,435.0,599.0,164.0
93007,123,2,324.0,500.0,176.0
93008,89,2,510.0,623.0,113.0
93009,101,2,458.0,590.0,132.0
93010,63,2,575.0,650.0,75.0
93011,63,2,550.0,635.0,85.0
93012,63,2,605.0,680.0,75.0
93013,89,2,631.0,740.0,109.0
93014,63,2,670.0,745.0,75.0
93015,123,2,603.0,775.0,172.0
93016,123,2,762.0,917.0,155.0
93017,63,2,715.0,795.0,80.0
93018,63,2,800.0,875.0,75.0
93019,63,2,735.0,815.0,80.0
93020,113,2,855.0,988.0,133.0
93021,63,2,800.0,880.0,80.0
93022,113,2,920.0,1067.0,147.0
93023,63,2,905.0,1005.0,100.0
93024,63,2,1040.0,1115.0,75.0
93025,123,2,922.0,1085.0,163.0
93026,123,2,1055.0,1214.0,159.0
93027,113,2,1007.0,1155.0,148.0
93028,123,2,1135.0,1301.0,166.0
93029,113,2,1080.0,1225.0,145.0
93030,123,2,1185.0,1337.0,152.0
93031,63,8,1235.0,1310.0,75.0
93032,63,2,1245.0,1320.0,75.0
93033,123,2,1227.0,1385.0,158.0
93034,63,9,1355.0,1430.0,75.0
93101,63,9,335.0,413.0,78.0
93102,63,9,425.0,505.0,80.0
93103,123,17,298.0,450.0,152.0
93104,63,9,575.0,650.0,75.0
93105,63,9,550.0,635.0,85.0
93109,63,9,800.0,880.0,80.0
95001,49,10,511.0,567.0,56.0
95002,49,8,394.0,452.0,58.0
95003,49,10,802.0,860.0,58.0
95004,49,8,308.0,370.0,62.0
95005,49,10,984.0,1042.0,58.0
95006,49,8,538.0,596.0,58.0
95007,49,10,1116.0,1173.0,57.0
95008,49,8,846.0,904.0,58.0
95009,49,10,1308.0,1365.0,57.0
95010,49,8,1006.0,1064.0,58.0
95011,49,10,1382.0,1438.0,56.0
95012,49,8,1100.0,1159.0,59.0
95013,49,8,18.0,75.0,57.0
95101,46,9,433.0,485.0,52.0
95102,46,7,287.0,337.0,50.0
95103,46,9,470.0,523.0,53.0
95104,46,7,353.0,403.0,50.0
95105,46,9,558.0,609.0,51.0
95106,46,7,393.0,444.0,51.0
95107,46,9,601.0,651.0,50.0
95108,46,7,420.0,471.0,51.0
95109,46,9,638.0,688.0,50.0
95110,46,7,439.0,489.0,50.0
95111,46,9,700.0,750.0,50.0
95112,46,7,474.0,524.0,50.0
95113,46,9,735.0,786.0,51.0
95114,46,7,507.0,557.0,50.0
95115,46,9,855.0,905.0,50.0
95116,46,7,585.0,635.0,50.0
95117,46,9,880.0,930.0,50.0
95118,46,7,645.0,696.0,51.0
95119,46,9,954.0,1004.0,50.0
95120,46,7,679.0,729.0,50.0
95121,46,9,1013.0,1065.0,52.0
95122,46,7,721.0,771.0,50.0
95123,46,9,1051.0,1101.0,50.0
95124,46,7,780.0,831.0,51.0
95125,46,9,1162.0,1212.0,50.0
95126,46,7,837.0,887.0,50.0
95127,46,9,1202.0,1253.0,51.0
95128,46,7,927.0,977.0,50.0
95129,46,9,1253.0,1305.0,52.0
95130,46,7,971.0,1021.0,50.0
95131,46,9,1349.0,1399.0,50.0
95132,46,7,1053.0,1103.0,50.0
95134,46,7,1076.0,1127.0,51.0
95136,46,7,1122.0,1172.0,50.0
95138,46,7,1185.0,1235.0,50.0
95140,46,7,1240.0,1292.0,52.0
95142,46,7,1275.0,1325.0,50.0
95144,46,7,1323.0,1373.0,50.0
95201,14,5,446.0,464.0,18.0
95202,14,3,415.0,434.0,19.0
95203,14,5,487.0,509.0,22.0
95204,14,3,491.0,509.0,18.0
95205,14,5,540.0,559.0,19.0
95206,14,3,569.0,588.0,19.0
95207,14,5,594.0,614.0,20.0
95208,14,3,642.0,662.0,20.0
95209,14,5,616.0,635.0,19.0
95210,14,3,1135.0,1154.0,19.0
